,Name,Id,Year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
3124,Hotel Room Service,6Rb0ptOEjBjPPQUlQtQGbL,2009,0.851,0.629,1,-8.385,1,0.175,0.00705,0.000372,0.0746,0.789,125.984
3125,Take It All Away [ASOT 437] - Marcus Schossow Remix,5qgC9YCyftjh3m9gJRQhbm,2009,0.612,0.71,6,-8.226,1,0.0975,0.00106,0.808,0.697,0.81,130.014
3126,Steady Mobbin,3cSuhzV7wKX5diQ8hos78P,2009,0.488,0.691,0,-8.09,0,0.279,0.0219,0.0,0.501,0.697,156.141
3127,Universal Universe [ASOT 437] - Original Mix,41LF87Cnc8elCn3PBdeLoc,2009,0.414,0.996,8,-7.542,1,0.0525,1.47e-05,0.976,0.377,0.724,136.012
3128,Stuck In The Middle With You,1b7LMtXCXGc2EwOIplI35z,2009,0.795,0.564,7,-10.482,1,0.0392,0.0934,0.000531,0.0631,0.961,124.166
3129,Broken Tonight [ASOT 437] - Original Mix,6D1HoxsVo9xe8OTKK5rvXC,2009,0.629,0.773,2,-8.149,1,0.0297,0.000169,0.101,0.28,0.58,131.977
3130,Boom Boom Pow,7xRNsqOQOgWbHV1nbXnfXN,2009,0.867,0.857,9,-5.892,1,0.0663,0.13,0.00171,0.13,0.402,130.048
3131,Because [ASOT 437] - The Remix,7dazrTi2iBcMMsm1AueONf,2009,0.583,0.852,7,-9.754,1,0.0457,4.85e-05,0.0654,0.185,0.761,130.008
3132,Daylight,57i3M29DWoo7RDk0Tf0LZG,2009,0.57,0.798,9,-4.92,1,0.0323,0.102,0.000128,0.178,0.671,103.303
3133,See The Sun [ASOT 437] - Aurosonic Remix,4d2ue97d5VSJw1acscac00,2009,0.606,0.874,0,-7.814,1,0.165,0.022,9.21e-05,0.262,0.843,129.936
3134,Fairytale,2rzWSywjwzbysCmdOzssFR,2009,0.576,0.785,2,-5.359,0,0.0295,0.62,4.26e-05,0.233,0.674,107.996
3135,Never Fade Away [ASOT 437] - Andy Duguid Remix,0q6HoIbcCZNWrcqaNKYrI4,2009,0.651,0.924,11,-7.759,0,0.0431,0.00255,0.907,0.0773,0.717,131.983
3136,If It Means A Lot To You,3rEwGRmPVVudVjqdgv0tRR,2009,0.584,0.536,10,-8.158,1,0.0279,0.112,0.0,0.456,0.441,127.001
3137,This Moment [ASOT 437] - Prog Mix,4ld28xAWAEIALgPQ0ksYSV,2009,0.593,0.922,11,-7.499,1,0.045,0.0059,0.311,0.0952,0.751,132.035
3138,Lisztomania,7hwcojGiRqYm100tSmpZE3,2009,0.486,0.784,0,-6.68,1,0.0852,0.0339,0.00452,0.53,0.315,195.154
3139,Face To Face [ASOT 437] - Martin Roth Remix,4NXW3g57hyEYpR2kjrgB0k,2009,0.545,0.991,11,-8.536,0,0.0541,0.0015,0.878,0.0592,0.799,136.987
3140,Shots,1V4jC0vJ5525lEF1bFgPX2,2009,0.825,0.856,1,-1.912,1,0.0476,0.00851,1.4e-06,0.127,0.207,128.016
3141,Unprepared [ASOT 437] - Original Mix,5DVJeMT4Aamp9MhfJHI4NZ,2009,0.549,0.83,10,-9.034,1,0.0362,0.000121,0.37,0.366,0.673,132.984
3142,Dile al Amor,2Bhmj4XK33InfhqKPxcJ1v,2009,0.825,0.605,11,-9.71,1,0.0376,0.0764,0.0,0.314,0.944,124.005
3143,Nothing At All [ASOT 437] - Original Mix,5pCR9GKmaKshD8Pb5H2FEa,2009,0.486,0.88,11,-9.002,1,0.0411,6.8e-05,0.0734,0.254,0.69,132.934
3144,Ignorance,47No93LxERvV6MtOAmQzHS,2009,0.522,0.964,11,-2.645,0,0.095,0.00109,0.000389,0.0387,0.51,170.944
3145,They Need Us [ASOT 437] - Club Edit,4coDC0MpytH5ccI8wfs6sc,2009,0.709,0.969,7,-8.623,1,0.0489,0.0924,0.757,0.264,0.827,133.04
3146,Say Aah (feat. Fabolous),2fQ6sBFWaLv2Gxos4igHLy,2009,0.724,0.87,1,-3.614,0,0.113,0.00453,0.0,0.833,0.81,93.01
3147,Home [ASOT 437] - Cosmic Gate Remix,5lwdoQ44k4Y9JjOVx8v1gi,2009,0.632,0.785,6,-9.624,0,0.0825,0.000828,0.908,0.353,0.656,132.015
3148,Good Girls Go Bad (feat. Leighton Meester),7kMfu3KUydmrFVGEAhjtyl,2009,0.594,0.874,0,-3.716,1,0.0815,0.0116,0.0,0.549,0.628,119.964
3149,Let It All Out [ASOT 437] - Ronski Speed Remix,2vJ37l68PatkVPP5Oy45u1,2009,0.466,0.945,7,-8.858,1,0.0545,0.00014,0.747,0.0808,0.818,134.016
3150,Sleepyhead,4prEPl61C8qZpeo3IkYSMl,2009,0.568,0.719,8,-5.406,1,0.0354,0.0892,1.84e-06,0.233,0.539,106.036
3151,Find Yourself [ASOT 437] - Cosmic Gate Remix,0R6OFOUdD0SljD1PItGNMS,2009,0.593,0.737,7,-8.273,1,0.0402,0.00175,0.339,0.264,0.847,131.971
3152,Haven't Met You Yet,4fIWvT19w9PR0VVBuPYpWA,2009,0.615,0.733,8,-4.808,1,0.0335,0.152,0.0,0.109,0.796,122.58
3153,Cadillac Nights,4ottoOeAMHKKmoUxxYdPVn,2009,0.849,0.649,10,-8.532,0,0.174,0.492,0.412,0.218,0.57,119.399
3154,Intro,5VfEuwErhx6X4eaPbyBfyu,2009,0.617,0.778,9,-8.872,0,0.027,0.459,0.925,0.128,0.152,100.363
3155,Koga ljubi mlada moma,4tX2Ehb2uAuUbJE06DZrGZ,2009,0.488,0.668,5,-7.675,0,0.065,0.722,5.11e-06,0.107,0.887,97.99
3156,Feel It All Around,4V0x90QcMh4ZxwHzEWOdtK,2009,0.34,0.737,8,-4.681,1,0.0582,0.000105,0.762,0.0699,0.499,172.022
3157,Dojdi Leno na pernice belo,6h6IkT36sUUoNRLu2AnqYq,2009,0.572,0.873,9,-5.107,1,0.0404,0.588,0.0,0.0298,0.924,92.673
3158,Smoke A Little Smoke,1ESipSqVefdknPg5IBKFND,2009,0.77,0.641,10,-6.077,0,0.035,0.0206,0.00023,0.106,0.639,96.98
3159,Rising Sun,4xW6eoN1RgYvJtVvAqEGVi,2009,0.718,0.78,1,-5.77,0,0.0447,0.164,0.316,0.0537,0.621,120.025
3160,Drop The World,3e21cX0CVwzkQXiHz7WUQZ,2009,0.663,0.91,1,-1.629,1,0.317,0.0719,0.0,0.244,0.342,144.993
3161,Deep Down [ASOT 437] - Original Mix,0FjUY1gwes1cVsQa3c3IRQ,2009,0.619,0.896,10,-8.368,0,0.0539,0.00751,0.76,0.12,0.799,132.003
3162,El Malo,217bRMES4HVbPdUe8l8ECN,2009,0.812,0.506,1,-10.729,1,0.0533,0.143,0.0,0.132,0.701,125.941
3163,RAMsterdam [ASOT 437] - Jorn van Deynhoven Remix,35POdiTBSPA5fP946Wb7Wh,2009,0.432,0.982,11,-8.63,0,0.0726,0.000129,0.944,0.127,0.692,135.963
3164,Awake and Alive,0nkzd3yNniB767zSDDdLZ3,2009,0.434,0.939,4,-2.983,0,0.0593,0.0425,0.0,0.491,0.569,159.932
3165,Stadium Four [ASOT 437] - Original Mix,35cIUqv7kcaLDGAcTZd4B4,2009,0.542,0.791,0,-9.209,1,0.0786,1.22e-05,0.877,0.247,0.645,133.988
3166,He Could Be the One,07HPV6hzecJmMJwsIX8YVU,2009,0.602,0.894,4,-3.975,1,0.032,0.00154,0.0,0.433,0.643,125.988
3167,Look Ahead [ASOT 437] - Original Mix,43nat4vb3wwQrQVUVfBKNo,2009,0.513,0.975,7,-7.899,1,0.169,0.00011,0.981,0.125,0.173,135.993
3168,Brand New Man,75QTZG8XFYKb0HQIwgCzNE,2009,0.641,0.762,7,-4.355,1,0.0451,0.0904,1.26e-06,0.101,0.647,127.514
3169,Healesville Sanctuary [ASOT 437] - Roger Shah Remix,2b594mSzh4zYoJKAcPUjWX,2009,0.592,0.946,11,-9.009,0,0.0438,0.0131,0.9,0.117,0.659,136.01
3170,Weightless,0aZJGkkXR3DgaFqo5sB8ot,2009,0.497,0.923,2,-4.512,1,0.138,0.00282,0.0,0.158,0.663,181.074
3171,You Walk Away [ASOT 437] - Original Mix,1QYlRlvjx6H10NryuOGe9M,2009,0.506,0.949,6,-7.365,0,0.0476,0.000566,0.836,0.371,0.85,136.994
3172,Hotel Room Service,0OPyDgTRuIdCJ9B4bYSths,2009,0.85,0.631,1,-8.401,1,0.227,0.00684,0.000406,0.0679,0.738,126.002
3173,Freefallin [ASOT 437] - Original Mix,4h5Zk6P0FwGq69bdFaGdOa,2009,0.532,0.986,9,-7.947,1,0.0851,5.17e-05,0.0402,0.464,0.491,135.03
3174,Break,4urxRqBRiaH0i20OKBsgxc,2009,0.578,0.897,0,-3.906,1,0.0357,0.000666,0.0,0.0924,0.737,115.491
3175,Dust In The Wind [ASOT 437] - Original Mix,18yQNYhrTAoxtAF5xk8F2d,2009,0.682,0.68,10,-9.35,0,0.0446,0.000381,0.262,0.15,0.754,130.647
3176,Like or Like Like,2laAFvo3q3GIcXX7Ql8OeD,2009,0.752,0.533,2,-4.651,1,0.0278,0.0345,3.78e-06,0.0971,0.838,96.077
3177,You Never Know [ASOT 437] - Aly & Fila Remix,2vWZ19VXtQdKnzl0LtNMQb,2009,0.387,0.997,8,-7.076,0,0.0681,4.2e-05,0.917,0.369,0.257,136.004
3178,Material Girl,22sLuJYcvZOSoLLRYev1s5,2009,0.742,0.883,0,-3.419,1,0.0329,0.333,7.51e-06,0.0964,0.978,136.506
3179,Waiting [ASOT 437] - Original Mix,3OgewqVjXVl5dp3cJ85HUF,2009,0.476,0.961,6,-8.069,0,0.0516,0.00831,0.0992,0.194,0.558,133.991
3180,Do I,7A5CReD6yWe0rrkJym34QI,2009,0.581,0.691,9,-5.33,1,0.0333,0.257,0.0,0.11,0.299,137.985
3181,Exposure [ASOT 437] - Original Mix,6P0Dkqkb71lvyOIwYf5C5T,2009,0.504,0.86,11,-8.786,0,0.0329,7.95e-05,0.332,0.674,0.549,135.98
3182,Beautiful,1HR2CTi0ytRJIcik1QKdOa,2009,0.727,0.696,5,-4.472,0,0.0706,0.251,0.0,0.0726,0.467,132.077
3183,Poppiholla [ASOT 437] - Original Mix,0Mg7y4P8e6nAYq3eAvuKXY,2009,0.609,0.895,8,-7.578,1,0.0663,0.00516,0.809,0.0751,0.848,132.01
3184,Wait and Bleed,2gscB6kDOmrv1P6qs2KXE3,2009,0.382,0.996,7,-4.119,1,0.104,0.00208,0.0,0.417,0.327,93.345
3185,Ashley [ASOT 437] - Alex M.O.R.P.H. Remix,2BRXRzw2Yh59FTbxNo0tSL,2009,0.469,0.986,6,-7.757,1,0.0594,3.34e-05,0.0465,0.518,0.58,134.977
3186,Then,3XKbdb9GB6u3hsnUklQTav,2009,0.493,0.643,0,-5.19,1,0.0299,0.512,2.43e-05,0.209,0.3,144.704
3187,We belong [ASOT 437] - Tritonal Air Up There Remix,4D5OecyugHcxE9Ld6UqCBA,2009,0.513,0.973,10,-8.516,1,0.0556,0.000119,0.309,0.361,0.844,137.003
3188,Young Forever,35srNkJVToAzYiZzron1FY,2009,0.637,0.69,9,-3.214,0,0.0693,0.417,0.0,0.211,0.103,140.329
3189,About You [ASOT 437] - Original Mix,6G5Pq3zOlqlbfzL9EcTJAI,2009,0.64,0.876,0,-8.811,1,0.0688,0.00144,0.0806,0.385,0.453,130.009
3190,Yo No Sé Mañana,7nDIflSHQXzaa8zupxwv3U,2009,0.653,0.827,4,-3.206,0,0.042,0.649,0.0,0.18,0.733,95.223
3191,Tuvan [ASOT 437],0RGLOqRfYK5Nk0euHZQGCu,2009,0.462,0.911,7,-9.467,1,0.0412,1.54e-05,0.959,0.255,0.684,136.006
3192,Come On Eileen,6nWcEzyxDozQcmxMoNJtYx,2009,0.41,0.874,0,-4.286,1,0.0907,0.197,0.0,0.0843,0.824,107.08
3193,Inside Of You [ASOT 437] - Cosmic Gate Remix,2KjvW8XTRqiX5mgKLlHN5m,2009,0.658,0.73,10,-9.787,0,0.0431,4.69e-05,0.817,0.14,0.425,135.9
3194,I'm Goin In,5aooThgj87ID0vgiyvcjPM,2009,0.662,0.763,1,-8.455,1,0.377,0.0389,0.0,0.103,0.566,170.031
3195,Aztec [ASOT 437] - Original Mix,5iJL2uuV9kunfa7WztfotF,2009,0.552,0.998,0,-7.987,1,0.0547,0.000876,0.938,0.12,0.56,136.019
3196,Beach Baby,7oRNU7Tmek0nm2lqyDojoG,2009,0.668,0.081,0,-17.282,1,0.0366,0.983,0.42,0.114,0.0925,114.358
3197,Onyric [ASOT 437] - Stoneface & Terminal Remix,5vzlPrnrhMbdiG8phluMfU,2009,0.512,0.942,11,-8.476,0,0.0385,0.000227,0.617,0.178,0.78,134.04
3198,Like a Prayer,1z3ugFmUKoCzGsI6jdY4Ci,2009,0.624,0.842,5,-5.285,1,0.0376,0.264,2.11e-05,0.181,0.257,111.037
3199,Miami Vibe [ASOT 437] - Omnia Remix,0zAT8rCOcroYVAXP7UwezH,2009,0.605,0.991,11,-8.505,0,0.108,0.000201,0.799,0.233,0.809,132.065
3200,I And Love And You,7CEV9VwA8XO9wwxTXgYKvY,2009,0.424,0.264,2,-9.984,1,0.0298,0.831,7.08e-05,0.0763,0.169,139.593
3201,Everlasting [ASOT 437] - Original Mix,0cVIz8fpj4K598AWbf6EJf,2009,0.442,0.996,1,-7.966,1,0.0556,4.83e-06,0.904,0.158,0.572,136.049
3202,Beggin',4YeKAwFn69ehnciOfi7Sbf,2009,0.715,0.796,4,-4.889,0,0.0534,0.0284,0.0,0.0658,0.431,129.04
3203,Man On The Run [ASOT 437] - Original Mix,1Hr4J9ujznOUQPqrQ4qqSI,2009,0.475,0.899,7,-8.542,1,0.0417,0.000174,0.00118,0.309,0.093,136.008
3204,Pursuit Of Happiness (Nightmare),6MtKObWYda2qnNIpJI21uD,2009,0.63,0.605,0,-8.951,1,0.0414,0.484,9.29e-05,0.298,0.266,115.277
3205,Remember [ASOT 437] - Original Mix,71vreYrky9QIXulDhXxuOv,2009,0.515,0.885,1,-7.581,0,0.0366,0.000539,0.812,0.355,0.668,135.973
3206,Never Say Never,57uX2vR9j9DNiANDYfXw1i,2009,0.23,0.492,8,-5.767,1,0.0317,0.568,8.18e-06,0.176,0.262,160.139
3207,Metropolis [ASOT 437] - Original Mix,2L7A9Sz0HGdg92EZ237dTC,2009,0.523,0.926,6,-8.186,1,0.0514,0.00837,0.0021,0.411,0.783,132.984
3208,One Time,6eDApnV9Jdb1nYahOlbbUh,2009,0.691,0.853,1,-2.528,0,0.0372,0.0631,7.13e-05,0.082,0.762,145.999
3209,Do You Dream [ASOT 437] - Original Mix,3nQoSxJqhaZo3CB5PXy3iX,2009,0.513,0.99,9,-8.256,0,0.054,0.000936,0.96,0.249,0.823,134.004
3210,Walking On A Dream,0mBkoM8r7KAQzZij5swTUL,2009,0.87,0.699,5,-5.541,0,0.0459,0.245,6.76e-06,0.0588,0.726,126.967
3211,Piercing Quiet [ASOT 437] - Original Mix,3lhW5Mw68ju5SRoN8dls9S,2009,0.514,0.915,7,-8.347,1,0.0413,0.000835,0.346,0.272,0.867,136.006
3212,Big Black Car,3Kj2EWpIBnvETsYq4cq0IH,2009,0.572,0.183,3,-16.069,1,0.0323,0.897,0.00275,0.103,0.404,110.029
3213,Opus Sectrum [ASOT 437] - Original Mix,3qaMQJWPuWYmCK5UVk1eOl,2009,0.484,0.918,5,-8.662,0,0.0646,9.27e-05,0.000592,0.621,0.307,136.106
3214,Crack A Bottle,4dK00wCxlqWEeN8BoM1BHT,2009,0.516,0.874,9,-2.571,1,0.186,0.0864,0.0,0.173,0.391,169.561
3215,Riddles In The Sand [ASOT 437] - Original Mix,70ck1Z7lVEYiCAaDEjFht3,2009,0.713,0.891,0,-8.37,0,0.0465,0.0442,0.798,0.165,0.897,131.995
3216,Up Up & Away,1RUTIdTnFs8lHSc0Zr4UJB,2009,0.66,0.881,10,-6.119,0,0.0849,0.0722,3.4e-05,0.362,0.586,120.017
3217,Pong [ASOT 437] - Original Mix,00q3yxdW65SBBoLddoDtaQ,2009,0.579,0.671,10,-8.673,1,0.0445,0.1,0.939,0.374,0.675,130.033
3218,She Wolf,4cS2HQ6jK80vqdY9ofpztx,2009,0.865,0.69,7,-7.448,1,0.0443,0.285,0.0162,0.225,0.867,121.983
3219,Key Of Life [ASOT 437] - MarLo Remix,7MavlmZ61Lnlsm4K2Aa46r,2009,0.614,0.935,7,-8.572,1,0.0737,2.84e-05,0.654,0.226,0.472,132.991
3220,Never Forget You,3xxmjMvJsSR3L7mUOxP9QA,2009,0.569,0.692,9,-4.683,1,0.0323,0.0167,3.78e-05,0.126,0.737,141.632
3221,Brace Yourself [ASOT 437] - Original Mix,2UCEuK7uzyeoEsRpXtnbbS,2009,0.61,0.883,11,-8.322,0,0.0553,2.71e-05,0.148,0.2,0.76,136.049
3222,Love Drunk,20X9OeC606XNwEtDBOym5u,2009,0.44,0.976,10,-3.17,1,0.141,0.00177,3.39e-06,0.16,0.412,150.005
3223,Iselilja [ASOT 437] - Sunn Jellie & The Blizzard Dub Mix,2serpTjgBADPpodAoIDnxc,2009,0.551,0.949,7,-9.366,1,0.106,3.13e-05,0.0247,0.653,0.549,129.976
3224,One Less Lonely Girl,69ghzc538EQSVon2Gm3wrr,2009,0.58,0.75,4,-4.421,1,0.194,0.159,0.0,0.274,0.728,86.938
3225,Faces [ASOT 437] - Original Mix,0rZ4yyRz0X0aYO8mRBc66o,2009,0.522,0.797,7,-9.78,1,0.038,5.82e-06,0.625,0.115,0.308,133.043
3226,The Truth,25rV6ArwFMht49oONoqSLQ,2009,0.496,0.577,9,-5.305,1,0.0257,0.234,2.4e-06,0.109,0.381,143.014
3227,Beggin' You [ASOT 437] - Armin van Buuren Remix,3pVzXqOa9W0xBLy8FgEpK2,2009,0.488,0.995,7,-7.952,1,0.0708,0.000561,0.797,0.339,0.536,133.01
3228,Do You Remember,6A5NlmBCsCGbJ27jHQgKV5,2009,0.854,0.674,11,-4.896,1,0.0705,0.0204,0.0,0.101,0.818,125.845
3229,The Fractal Universe [ASOT 437] - Original Mix,6r6ywnY8ZSoQDwi8GML0Ed,2009,0.648,0.965,0,-7.992,1,0.0356,6.99e-06,0.858,0.195,0.978,131.956
3230,Ice Cream Paint Job,57QFOU3f7O0gDLadxv5z8w,2009,0.851,0.598,0,-8.356,1,0.439,0.000595,0.0,0.343,0.654,180.046
3231,The New Year,1NlV7N8dIfIgb3O4k7oExO,2009,0.353,0.974,4,-5.747,1,0.125,0.00154,3.05e-05,0.105,0.359,163.084
3232,My Life Would Suck Without You,4Dm32oO01YpIubCHaAtKkN,2009,0.526,0.882,9,-4.006,1,0.0509,0.0014,0.0,0.144,0.424,144.982
3233,Cleveland Rocks - 2009 Remaster,1vApckP3xWljayJCCfXWwf,2009,0.523,0.802,2,-8.295,1,0.0406,0.000173,0.0,0.26,0.587,145.352
3234,Whole Wide World,3e5eR2DBoHD2qR4HN3YmTv,2009,0.729,0.447,5,-9.038,1,0.0387,0.598,0.000279,0.116,0.595,108.837
3235,The Drugs Don't Work - 2009 Live Version,3vyugoJwJ7WB0m1h6u2qhR,2009,0.435,0.237,0,-10.766,1,0.0381,0.948,0.0,0.506,0.156,149.867
3236,I Love College,1akgiRM3mN2nxu2AX6ACCW,2009,0.713,0.826,8,-4.075,1,0.243,0.0897,0.0,0.421,0.664,86.444
3237,Enter the Galaxies,65fmOHixosvIg6Pn66OPID,2009,0.281,0.424,10,-12.83,1,0.0597,0.955,0.91,0.848,0.323,155.287
3238,No Llega el Olvido,2l8QQVT6hYdnT79kKCU6p6,2009,0.573,0.276,10,-8.073,1,0.0397,0.651,0.0,0.0909,0.442,81.898
3239,Just Another Night - 2009 Remaster,4RPIVqa6ht1blo0TjG9Sox,2009,0.632,0.858,2,-6.334,1,0.0311,0.00226,0.000425,0.214,0.98,119.087
3240,Ain't Nothing 'Bout You,6CkydK3NOAMScIhViRzXoB,2009,0.325,0.887,0,-4.199,1,0.0569,0.144,1.35e-06,0.431,0.705,202.339
3241,When the Daylight Comes - 2009 Remaster,5VHokxhLn1yJPBc0kcVlqc,2009,0.617,0.594,11,-8.764,1,0.0299,0.0545,4.39e-05,0.0957,0.968,115.762
3242,Lemonade,6rUcS9i07F6okIe8wujs5J,2009,0.741,0.658,7,-7.758,1,0.0853,0.643,3.43e-06,0.307,0.746,142.057
3243,The Newcomer Of Seven Years,6m697qpTaG8U63mEuXf8Rb,2009,0.258,0.397,2,-7.632,0,0.0323,0.924,9.9e-05,0.107,0.206,177.063
3244,When Love Takes Over (feat. Kelly Rowland),77FULy278MulVvGWS8BfK7,2009,0.675,0.862,11,-4.614,1,0.0253,0.0165,0.000427,0.169,0.498,129.967
3245,I am speaking through Barabara,7iA50mpdjr4AUcRXlcZzRc,2009,0.155,0.571,2,-10.506,1,0.0352,0.954,0.886,0.113,0.387,138.42
3246,"Almost There - From ""The Princess and the Frog"" / Soundtrack Version",3aJgAgTI9srxcTuyzVDtkm,2009,0.535,0.448,0,-7.759,1,0.0431,0.808,1.25e-05,0.303,0.557,78.784
3247,Bask in These Rays,6SKzelFwt6WptjsPIBdIVk,2009,0.657,0.726,0,-7.095,0,0.123,0.624,0.81,0.342,0.461,110.123
3248,Summer Nights,2F08d4KocfOdWhn7aK3gDI,2009,0.541,0.895,2,-4.884,1,0.0367,0.0163,0.0,0.571,0.657,102.078
3249,Chopper,2IbxfCnCxqECSkMjIHzijZ,2009,0.769,0.926,7,-6.552,1,0.269,0.216,0.0,0.105,0.633,150.63
3250,Chicken Fried,3eBnEo9WL34ulBCZlLpUQO,2008,0.566,0.713,6,-4.25,1,0.0417,0.645,0.0,0.114,0.807,169.864
3251,Year 2008 - MSZ Remix,7FmPp4BjDVaEwhsEO7B7Oe,2008,0.585,0.866,9,-6.126,0,0.034,0.000717,0.846,0.159,0.45,127.009
3252,Hayloft,2kS6td1yvmpNgZTt1q5pQq,2008,0.527,0.922,9,-2.666,0,0.0728,0.00475,0.000162,0.422,0.49,95.975
3253,Holding Back the Years - 2008 Remaster,1yg7fwwYmx9DQ2TdXUmfpJ,2008,0.707,0.514,9,-8.885,0,0.0281,0.58,0.000159,0.0953,0.524,86.035
3254,Burning Pile,0zMAvsQmaQ4DGsmXtKixpn,2008,0.516,0.755,5,-3.724,1,0.0383,0.0633,0.00103,0.107,0.165,140.099
3255,Gap Year 2008,0Sbb2ST9tXiKBkQw7XUZrw,2008,0.651,0.89,0,-4.745,0,0.0563,0.196,7.22e-05,0.301,0.866,149.979
3256,Heartless,4EWCNWgDS8707fNSZ1oaA5,2008,0.79,0.647,10,-5.983,0,0.136,0.0515,0.0,0.248,0.654,87.999
3257,New Year's Day - Remastered 2008,7IzLAli1EfsUYTLgfp4MvM,2008,0.539,0.836,8,-6.903,0,0.0322,0.00279,0.062,0.181,0.647,133.468
3258,Sex on Fire,0ntQJM78wzOLVeCUAW7Y45,2008,0.542,0.905,9,-5.653,1,0.054,0.00172,0.0104,0.136,0.374,153.398
3259,Zelda II (Title - Battle - Fairy - Palace),4gpjBYc0lAkhYnmnfMeq4g,2008,0.118,0.709,2,-8.903,1,0.0631,4.74e-05,0.88,0.0709,0.141,73.763
3260,I'm Yours,1EzrEOXmMH3G43AXT1y7pA,2008,0.686,0.457,11,-8.322,1,0.0468,0.595,0.0,0.105,0.718,150.953
3261,New Year's Day - Remastered 2008,4vvj5hekeftc4l64fLmOYJ,2008,0.539,0.836,8,-6.903,0,0.0322,0.00279,0.062,0.181,0.647,133.468
3262,"You're Gonna Go Far, Kid",6TfBA04WJ3X1d1wXhaCFVT,2008,0.55,0.917,0,-3.159,1,0.0638,0.00428,0.0,0.197,0.601,126.115
3263,Ducktales (the Moon),1xQvPFljQXA3GCK869ERvC,2008,0.257,0.72,7,-6.704,1,0.039,0.000158,0.821,0.157,0.424,82.513
3264,Toes,2Esf7NTKQNCPE4G17QvVCs,2008,0.8,0.759,11,-5.398,1,0.0378,0.655,0.0,0.0897,0.821,129.979
3265,It Was A Very Good Year - Remastered 2008,1vLPTWPfJSIrqOhNUWNfNY,2008,0.181,0.241,10,-11.626,1,0.0309,0.9,2.21e-06,0.0808,0.127,84.693
3266,Gives You Hell,6ihL9TjfRjadfEePzXXyVF,2008,0.718,0.691,4,-6.44,1,0.0387,0.0159,0.0,0.0627,0.552,100.008
3267,Ghosts N Goblins,2pZDhsmGRSkRgWNfkDr70S,2008,0.278,0.788,7,-8.439,1,0.0434,4.15e-06,0.967,0.0681,0.542,92.997
3268,Low (feat. T-Pain),0CAfXk7DXMnon4gLudAp7J,2008,0.918,0.609,10,-5.64,0,0.0791,0.0928,0.0,0.139,0.304,128.008
3269,Holding Back the Years - Extended Single Mix; 2008 Remaster,0S9ldLnfkEenj9oSzrfepT,2008,0.703,0.45,9,-11.634,0,0.0266,0.716,0.00221,0.232,0.61,86.214
3270,Viva La Vida,1mea3bSkSGXuIRvnydlB5b,2008,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015
3271,Castlevania III (the Beginning),7GlixhQpXo76vgALqoJ3L5,2008,0.161,0.693,7,-8.539,0,0.0512,2.75e-06,0.863,0.232,0.484,109.784
3272,Kiss Me Thru The Phone,2q4rjDy9WhaN3o9MvDbO21,2008,0.758,0.712,7,-3.781,1,0.112,0.0185,0.0,0.0677,0.795,149.998
3273,Best of 2008: With You / No One / Closer / Forever / Low / Bubbly,3trphKEBT6gSXPJCsm49dh,2008,0.385,0.425,2,-6.144,1,0.0305,0.715,0.0,0.131,0.53,126.162
3274,Walking On A Dream,5r5cp9IpziiIsR6b93vcnQ,2008,0.871,0.701,5,-5.594,0,0.0458,0.257,7.52e-06,0.0589,0.716,126.975
3275,I'm Movin' On - Remastered 2008,1ZHPXfi1qk9FctBO74TRLl,2008,0.49,0.297,0,-6.504,1,0.0305,0.861,0.0,0.0979,0.274,127.079
3276,American Boy,22UDw8rSfLbUsaAGTXQ4Z8,2008,0.727,0.729,0,-2.99,1,0.326,0.171,0.0,0.07,0.512,117.932
3277,Wasted Years - Live in Monterrey 22 February 2008,4sipEMDaTZu15in0IzdqzJ,2008,0.152,0.963,4,-5.696,0,0.117,0.000194,0.00104,0.975,0.258,163.302
3278,Poker Face,5R8dQOPq8haW94K7mgERlO,2008,0.851,0.806,4,-4.62,1,0.0787,0.118,1.64e-06,0.121,0.787,118.999
3279,Feels Like I'm Home Again,1rd1OgVjWmyY0MXya8oDRq,2008,0.681,0.931,11,-6.908,1,0.0477,0.0006,0.000864,0.0431,0.925,117.982
3280,Mary Jane's Last Dance,3dmqIB2Qxe2XZobw9gXxJ6,2008,0.464,0.655,7,-9.058,0,0.0608,0.0272,1.34e-06,0.328,0.531,169.515
3281,Don't Let the Sun Catch You Crying - 2008 Remaster,4LDaBsMVANIqGcD4rOjaUT,2008,0.459,0.344,1,-12.205,1,0.0301,0.764,0.000594,0.111,0.487,106.479
3282,Whatever You Like,1IAzD1muglOxOcPbUHs70R,2008,0.68,0.687,9,-6.162,0,0.0709,0.0161,0.0,0.261,0.467,150.053
3283,Desolation Row - Live From Osaka/2008,35N5RExHrhOoQZJtZpfrkM,2008,0.161,0.972,4,-3.981,1,0.172,0.0148,0.0291,0.875,0.286,180.389
3284,Just Dance,2x7MyWybabEz6Y6wvHuwGE,2008,0.822,0.739,1,-4.541,0,0.0311,0.0264,4.26e-05,0.181,0.745,118.992
3285,Year 2008 - Silinder Remix,3nHWB4UXzes6uExt8BmS75,2008,0.685,0.796,9,-5.732,0,0.0479,0.000302,0.817,0.25,0.174,123.011
3286,Arms Tonite,1rRwwqteLePmi70PGaC8ah,2008,0.687,0.646,4,-3.841,1,0.039,0.0973,0.000593,0.161,0.323,139.978
