,Name,Id,Year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
8456,12:51,6Yu1OL8I0D4vjOzYdsXYGK,2003,0.451,0.889,4,-3.838,1,0.0379,0.312,0.8,0.558,0.592,145.056
8457,Light Years - Live,6sZK5eeGM00BExuSRqQTQk,2003,0.465,0.727,2,-5.55,1,0.0388,0.511,0.00642,0.692,0.429,113.779
8458,Tell It to My Heart,6jJCk7oHNwyowOUaF3gXEu,2003,0.677,0.985,1,-4.678,1,0.0549,0.07,3.62e-05,0.351,0.87,118.092
8459,Light Years - Live,4A9FQDpRrMhrj637g6upTI,2003,0.51,0.783,7,-5.45,1,0.0424,0.468,0.0685,0.708,0.575,113.321
8460,Ave Cautiva,5uexdMpm1BUShEKQEte4Gx,2003,0.535,0.818,0,-2.315,1,0.03,0.138,0.0,0.148,0.573,80.041
8461,Light Years - Live,5cPpV0ZqkFIRa3QrxpW8eh,2003,0.51,0.667,2,-5.839,1,0.0322,0.523,0.103,0.289,0.604,108.898
8462,Sweet Honey,0rjvNm2WJxKLlm0qoZmzVC,2003,0.663,0.805,2,-4.269,1,0.0502,0.136,0.0,0.107,0.595,100.52
8463,Closer To Your Dreams (2003),6YFXzR8eGWfIe9zReIZAbu,2003,0.511,0.899,4,-5.709,0,0.0356,1.42e-05,0.895,0.0952,0.343,128.019
8464,Into You (feat. Ashanti),4b5aJdOgxps6z0dPe6wCHF,2003,0.726,0.568,7,-8.358,0,0.0298,0.179,0.0,0.0488,0.631,91.906
8465,Dj-fuck - 2003 Vinyl-cut,4sa07jbTcDvIWFO8CVtQaW,2003,0.795,0.979,7,-1.808,1,0.222,0.0232,0.000346,0.258,0.423,104.996
8466,What We Do,5kDkWHFx0AEvJ1Pfm2i0ac,2003,0.569,0.894,9,-4.931,0,0.318,0.00715,0.0,0.158,0.293,188.892
8467,Carrie Anne - 2003 Remaster,1OyeicRzFyRVEWPrxmFhCA,2003,0.588,0.654,0,-5.74,1,0.0371,0.279,0.0,0.381,0.78,119.724
8468,Voice of Truth,4G29gmjS7Z2nEFeM7FA6wx,2003,0.511,0.64,5,-7.161,1,0.0276,0.0927,0.0,0.246,0.224,81.973
8469,New Year,51icKrZozaCXpOONqWCp9K,2003,0.419,0.51,3,-13.257,1,0.0614,0.248,0.343,0.125,0.155,141.571
8470,With You,7pNJ1T9TGbVbNHKaLhhPri,2003,0.553,0.756,0,-4.583,1,0.108,0.0923,0.0,0.215,0.605,94.487
8471,Discofans 2003 - Special D RMX,4PXbtWguEGmTGTCzew5Cab,2003,0.708,0.993,7,-6.287,1,0.045,0.000248,0.546,0.0782,0.912,140.989
8472,Charlene,0xiuSFBOEHWaJ6rSuUbJWc,2003,0.556,0.346,0,-9.809,0,0.311,0.536,0.0,0.106,0.451,123.869
8473,I'm Alive - 2003 Remaster,5I6Qgdh0zeXy8UbqkEYg4C,2003,0.463,0.56,2,-8.844,0,0.0314,0.0504,0.0,0.512,0.773,132.561
8474,Why Can't I?,4z4PB23xYTg1oANmyZovsw,2003,0.487,0.759,11,-4.849,1,0.0405,0.0273,0.0,0.165,0.227,80.958
8475,Eight Years Deep,68QaTk5604ixW2JfSdxmhO,2003,0.512,0.395,1,-11.758,1,0.0271,0.285,0.00511,0.0912,0.289,97.006
8476,Golden,3kQDykkw9HVowlm3HxTcuR,2003,0.566,0.479,5,-11.128,1,0.0254,0.229,0.00388,0.357,0.28,109.748
8477,Light Years - Live,6NvOhNqcbMucvKo7F26Hmz,2003,0.475,0.838,2,-5.142,1,0.0367,0.363,0.657,0.645,0.369,112.342
8478,Killin' Time,4H2TRR9FjnnIwxGnIt9stO,2003,0.714,0.522,7,-9.773,1,0.0283,0.455,1.02e-05,0.0967,0.69,121.312
8479,A Better Love (Remastered) - New Recording 2003,2kMGN8mM9m5SMyW6bISugc,2003,0.691,0.835,8,-3.992,1,0.0339,0.256,1.45e-06,0.0557,0.849,95.985
8480,Always on My Mind - 2003 Remaster,2SWn864dJI5RNyrp3F4Kp1,2003,0.533,0.889,7,-4.566,1,0.0362,0.00366,0.0593,0.338,0.579,124.768
8481,"Muderation 2003 featuring Code:breaker,boomah,fbcfabric",3jeLUsotlBJnEYi6wqUmss,2003,0.73,0.657,0,-6.477,1,0.223,0.0379,0.0,0.18,0.132,96.02
8482,Always,1JfNuvdAIqI3ggkzXuBvPp,2003,0.456,0.95,11,-3.858,1,0.0853,0.00689,0.0149,0.207,0.562,158.322
8483,Boneless (the Town Fair 2003),1WSZ4UKx29hHCTw1JQ2R5I,2003,0.568,0.69,7,-10.528,1,0.032,0.205,0.964,0.161,0.416,79.998
8484,The Science of Selling Yourself Short,1iD0a0plhO55cWEJa5UGcZ,2003,0.719,0.815,5,-3.546,1,0.0305,0.16,0.0,0.0367,0.937,93.126
8485,Knackers Yard Blues - 2003 Digital Remaster,34SXhTZyKTbG1sqUMx52ET,2003,0.586,0.655,2,-8.37,0,0.0446,0.429,0.00357,0.136,0.78,89.966
8486,Damn! (feat. Lil' Jon) - Club Mix,5TpaWJKnuyA4MjzAbFXSTQ,2003,0.772,0.724,6,-5.799,0,0.307,0.0149,0.0,0.355,0.518,84.038
8487,Cherry Red - 2003 Remastered Version,74soqwldLWWA5hGXhXcMq7,2003,0.264,0.785,6,-8.52,0,0.0685,0.000105,0.2,0.0848,0.593,168.873
8488,A Moment Like This,4kvdX9zzsix7jYHsRVkVUH,2003,0.414,0.572,8,-3.918,1,0.0311,0.163,0.0,0.115,0.16,145.184
8489,Back 2 The Future - Original 2003 Edit,3Pu5yYl03EsVMQZXZ3CLgG,2003,0.682,0.849,8,-7.773,0,0.0655,0.00116,0.69,0.326,0.456,127.958
8490,Hero (feat. Josey Scott),779ooI3rBd0CLqCiiJmtVo,2003,0.427,0.843,4,-4.54,1,0.0364,0.00216,0.0,0.179,0.304,147.387
8491,Status People - 2003 Remastered Version,34KWDEmlaorwHxE81J60AJ,2003,0.351,0.455,7,-11.161,1,0.0375,0.0488,0.495,0.104,0.381,188.166
8492,The Jump Off,6UZS3KgNc0NF13bbtQTzD6,2003,0.837,0.736,10,-8.367,0,0.378,0.225,0.0,0.0549,0.905,104.907
8493,Eccentric Man - 2003 Remastered Version,4J0zCW9ZoDD6ldrmLcrOqI,2003,0.498,0.734,0,-8.522,1,0.0451,0.0198,0.0583,0.244,0.64,110.034
8494,Gritaría,0t1UDIDBS2u8k0TltYUHaE,2003,0.802,0.547,7,-7.348,1,0.0593,0.163,1.99e-05,0.088,0.881,160.025
8495,Amazing Grace - 2003 Remastered Version,2HdiEWQ7KtHw8PFSuQTFdd,2003,0.198,0.102,1,-16.169,1,0.0337,0.572,0.826,0.113,0.0502,77.957
8496,Stand Up,2CtCwQhY0ZLvr8L2l8Bo6e,2003,0.751,0.84,6,-4.855,1,0.349,0.367,0.0,0.0916,0.801,99.057
8497,Rebuilding Year,6P4baGZd42LUjOzhszYNuF,2003,0.551,0.917,6,-4.849,1,0.0715,0.0216,0.00382,0.0737,0.451,99.989
8498,Bring It On Home To Me,4yjz1aazw6R8ZURpGbCAkp,2003,0.482,0.569,0,-5.897,1,0.0328,0.617,0.0,0.155,0.609,70.843
8499,Strange Town - 2003 Remastered Version,1j4rZfmcpZFToUuzxuXs5p,2003,0.356,0.698,11,-8.975,1,0.0374,0.0195,0.0248,0.112,0.682,112.39
8500,Stupid Girl,40u9RFyKQfXwpPjFzK1bGO,2003,0.43,0.868,0,-4.44,1,0.0639,0.000119,0.000389,0.0836,0.164,138.807
8501,99 Year Blues,03o75nz7OIngb8DWM6XAGs,2003,0.66,0.278,4,-16.567,1,0.0373,0.858,0.461,0.908,0.205,102.887
8502,Get It On The Floor,094MWdspdy9amhOi8TFlIN,2003,0.812,0.794,1,-3.075,1,0.155,0.163,0.0,0.131,0.572,94.198
8503,She Said Yeah - 2003 Remaster,4zs4xeTES44tROU216KRfN,2003,0.475,0.894,4,-5.634,1,0.148,0.173,0.0,0.308,0.952,187.038
8504,Way Away,63IIUzd6eJBfCGIcF8MFnJ,2003,0.357,0.959,2,-4.081,0,0.113,6.93e-06,3.91e-05,0.0825,0.364,179.644
8505,99 Year blues,6rKrDOIMUcUltM6ljTR7JQ,2003,0.627,0.251,6,-18.374,1,0.0411,0.859,0.158,0.703,0.538,103.073
8506,Pet,27msmgcdSRniJHfocEf6EH,2003,0.542,0.806,8,-4.973,1,0.0482,0.0021,0.436,0.291,0.333,140.155
8507,100 Year Rain (Live),6MrgaJXe8WrLK3L2Db8L8c,2003,0.195,0.373,4,-15.306,0,0.0369,0.00353,0.877,0.396,0.349,138.7
8508,Hasta la Miel Amarga,1Q1yISpMwHLn4SMo6VJVaa,2003,0.597,0.695,8,-6.655,1,0.127,0.175,0.0,0.0717,0.77,153.712
8509,"Musashi, lotta - From ''Musashi'', 2003",5elpcfnYqk3ygvFcGpwXkz,2003,0.503,0.913,9,-5.099,1,0.16,0.73,0.628,0.311,0.099,124.352
8510,This Is The New S**t,3C84jaEdYxiq8LC4jwYqj6,2003,0.566,0.869,2,-6.084,1,0.1,0.000916,0.00346,0.114,0.647,178.113
8511,Turn A Deaf Ear - 2003 Digital Remaster,6b3hfzDE0lRSP7GwkYVlxT,2003,0.472,0.631,2,-8.916,1,0.0342,0.503,0.0501,0.12,0.785,151.147
8512,So Yesterday,0J1Wfjo9H3R62yaCuuNDZX,2003,0.552,0.802,0,-3.799,1,0.0615,0.215,0.0,0.275,0.776,78.21
8513,Kill Me Quick - 2003 Remaster,0pMp9mmrovAlsW9X6aqknf,2003,0.402,0.707,1,-7.165,0,0.0404,0.00116,0.0,0.466,0.581,112.545
8514,Prototype,1QJb6LWvPXZpTMiqqODqkH,2003,0.643,0.376,9,-7.424,1,0.0426,0.348,0.000335,0.111,0.193,76.002
8515,We Can Swing Together - 2003 Digital Remaster,4AzC5QUV6AuWZfoWyXcdkR,2003,0.683,0.469,7,-8.46,0,0.0417,0.548,0.0,0.042,0.65,124.072
8516,Dancing with Myself - 2001 Remaster,7fJnj6rso7N95oztvsxrWD,2003,0.387,0.886,4,-6.981,1,0.0617,5.83e-05,0.275,0.219,0.757,176.426
8517,Honey and Wine - 2003 Remaster,4UYvt6tdbE0vbvoYNI9XSO,2003,0.465,0.743,4,-4.588,1,0.0303,0.133,0.0,0.103,0.669,124.083
8518,What Ever Happened?,78Gzxi27GuNHTfkn2BylG4,2003,0.547,0.596,11,-6.044,1,0.0339,8.02e-05,0.739,0.273,0.584,116.17
8519,99 Year Blues,0C4w4swfeBYsdmKfChF7ur,2003,0.457,0.206,11,-16.254,1,0.042,0.931,0.237,0.353,0.421,107.817
8520,Yo Soy Tu Maestro,23EzYG5WcweDqh5RX9nFaW,2003,0.818,0.476,5,-10.217,0,0.0645,0.194,0.0,0.124,0.899,155.013
8521,Body In Mind - 2003 Remastered Version,2F5Cpv9oQktc5jRSefwQV1,2003,0.41,0.509,7,-11.179,1,0.0555,0.107,0.00538,0.0588,0.472,114.983
8522,I'm Sorry,2QnmlK1ezVLg83Yc9OJHkk,2003,0.842,0.453,0,-10.146,1,0.0456,0.703,1.74e-05,0.102,0.686,127.139
8523,The Grey Maze - 2003 Remastered Version,3Em5CsZiRiwmt0sK53yI2i,2003,0.35,0.862,2,-10.502,1,0.0562,0.0112,0.622,0.0806,0.525,116.524
8524,Don't Speak,6JGQ98So2ik5GVI9ydQ2Yh,2003,0.507,0.752,5,-5.439,0,0.0343,0.251,2.1e-05,0.142,0.554,76.071
8525,"Split, Pt. 1 - 2003 Remastered Version",7mzUb7Sq7qdqlJF4A1xTrl,2003,0.265,0.956,7,-5.547,1,0.133,0.0212,0.0593,0.0498,0.456,148.058
8526,Anthems For A Seventeen Year-Old Girl,0VXp4zDspR993l2hIKW17g,2003,0.466,0.446,4,-9.415,1,0.0322,0.229,0.0168,0.125,0.403,80.154
8527,"Split, Pt. 4 - 2003 Remastered Version",5cND4F2d3SSVaSWakuJNWz,2003,0.284,0.708,9,-8.942,0,0.0873,0.000749,0.639,0.694,0.503,159.993
8528,COLORS,0ggHt5jwwtMsWME2PDB6a0,2003,0.458,0.877,1,-4.229,1,0.0503,0.0353,0.0,0.106,0.386,136.034
8529,Maniac - Live At CBGB's NY 2003,6vaGFoC31t4X6ja3YNq91T,2003,0.293,0.948,9,-9.654,1,0.13,0.0626,0.00521,0.505,0.126,132.541
8530,Right Now,437ShA8eBSfBmezIP9MeX1,2003,0.56,0.935,11,-3.609,0,0.0986,0.000726,0.000645,0.0776,0.383,102.946
8531,"Split, Pt. 2 - 2003 Remastered Version",3zneJWR06eMGZZg0h2eO1p,2003,0.421,0.49,2,-10.089,1,0.0636,0.0236,0.561,0.326,0.302,93.235
8532,El Gigante De Hierro,4HswuCNDyzUiRFfb8DH5Ub,2003,0.865,0.627,9,-11.4,0,0.0987,0.0993,0.0173,0.0505,0.855,90.035
8533,Bog Roll Blues - 2003 Remastered Version,2eSAe2h7gztpwpEZ7opC0D,2003,0.446,0.494,9,-12.536,1,0.0356,0.0276,3.62e-06,0.0914,0.487,145.57
8534,U Should've Known Better,0EQuu6hyNACWI7LT7N5pRv,2003,0.753,0.516,6,-5.164,1,0.0308,0.191,0.0,0.275,0.826,122.019
8535,Split Pt. 3 - 2003 Remastered Version,1IqfWKirCuNABuGrMvrC2I,2003,0.379,0.573,7,-8.951,1,0.0443,0.000247,0.0169,0.0587,0.372,127.348
8536,Fazers,1R28m5eWk1EV9FQ3puWrUp,2003,0.423,0.965,2,-2.011,1,0.166,0.0105,1.01e-05,0.234,0.719,90.564
8537,Wages Of Peace - 2003 Remastered Version,7cRjsMkbxXyrTCEMHhWK2P,2003,0.507,0.668,9,-11.668,0,0.0511,0.0175,0.00207,0.169,0.747,143.989
8538,Ball and Biscuit,0O2SYh5AZ0y8MAPOVC4Mxz,2003,0.511,0.67,9,-7.135,1,0.188,0.0509,0.145,0.102,0.605,78.138
8539,99 Year Blues,5Cot3VhGLljhLBES3a4c4A,2003,0.535,0.205,11,-16.932,1,0.0436,0.966,0.491,0.184,0.46,103.646
8540,Obsesion (No Es Amor) (feat. Baby Bash),4UC4H4vX3bJtcgtKR0ZCFJ,2003,0.649,0.503,8,-8.321,1,0.047,0.0939,0.0,0.303,0.538,75.037
8541,99 Year Blues,70w7oMga9lvAR3Fhdzc6ft,2003,0.603,0.31,4,-18.061,1,0.0347,0.77,0.4,0.915,0.287,104.384
8542,Thriller - 2003 Edit,0wQy2OO7jKjm0OOmA7gv3f,2003,0.775,0.852,11,-4.813,1,0.0528,0.0892,2.35e-05,0.823,0.836,118.561
8543,99 Year Blues,1XCdlEA2mqmTSSbQd5IdoI,2003,0.496,0.303,6,-15.301,1,0.0351,0.874,0.223,0.731,0.441,108.015
8544,Bandido,5YH0im36TvDjT5CN2VsHHK,2003,0.802,0.849,8,-5.351,1,0.081,0.16,0.0,0.105,0.945,96.035
8545,100 Years from Now,4jLoZkEVeDZgWhn0LdVdkw,2003,0.458,0.881,7,-6.85,1,0.0424,0.0463,5.21e-05,0.398,0.759,133.716
8546,The District Sleeps Alone Tonight - Remastered,3l14MJpQB4tFFgKLqUqtV3,2003,0.63,0.752,0,-7.218,1,0.0458,0.278,0.0226,0.104,0.201,153.971
8547,Your Summer Away - Live at Continental NYC 2003,2dfdLN1Pi46DiQxZhlqe6K,2003,0.241,0.572,4,-11.886,1,0.0796,0.826,0.000213,0.898,0.376,151.682
8548,Fall Back Down,3pdHJCTk85ls2SGGXIJ7XH,2003,0.525,0.989,4,-1.438,1,0.0527,0.00244,0.0,0.123,0.504,104.069
8549,Spend The Night - Live at Continental NYC 2003,2jQDSXQnvrXI8nybUlU69k,2003,0.317,0.561,4,-10.487,0,0.244,0.869,1.19e-05,0.48,0.347,111.274
8550,'Till I Collapse,4xkOaSrkexMciUUogZKVTS,2002,0.548,0.847,1,-3.237,1,0.186,0.0622,0.0,0.0816,0.1,171.447
8551,The Year 2003 Minus 25 - Remastered,0sFq478LIo9BFwf2qzMzzF,2002,0.626,0.457,4,-13.785,1,0.0384,0.355,9.2e-06,0.0668,0.474,102.166
8552,Without Me,7lQ8MOhq6IN2w8EYcFNSUk,2002,0.908,0.669,7,-2.827,1,0.0738,0.00286,0.0,0.237,0.662,112.238
8553,Zelda II (Title - Battle - Fairy - Palace),4gpjBYc0lAkhYnmnfMeq4g,2002,0.118,0.709,2,-8.903,1,0.0631,4.74e-05,0.88,0.0709,0.141,73.763
8554,Can't Stop,3ZOEytgrvLwQaqXreDs2Jx,2002,0.618,0.938,9,-3.442,1,0.0456,0.0179,0.0,0.167,0.875,91.455
8555,Punk Rock 101,1AHGrKFv3nSCH9K7yg8gOz,2002,0.63,0.936,4,-4.576,1,0.084,0.00128,0.0,0.0823,0.733,117.962
8556,The Scientist,75JFxkI2RXiU7L9VXzMkle,2002,0.557,0.442,5,-7.224,1,0.0243,0.731,1.46e-05,0.11,0.213,146.277
8557,Ducktales (the Moon),1xQvPFljQXA3GCK869ERvC,2002,0.257,0.72,7,-6.704,1,0.039,0.000158,0.821,0.157,0.424,82.513
8558,Headstrong,1AEYT6VxrxXPMoQUxsY0E4,2002,0.492,0.896,4,-5.819,0,0.117,0.000172,2.78e-06,0.189,0.534,184.981
8559,Not An Addict,38TozZBUSqO5HA4ya6OxZr,2002,0.261,0.645,4,-7.012,1,0.0392,0.000306,5.15e-05,0.121,0.34,169.326
8560,The Anthem,0BRHnOFm6sjxN1i9LJrUDu,2002,0.494,0.939,1,-3.127,1,0.126,0.00666,0.0,0.139,0.893,177.751
8561,Ghosts N Goblins,2pZDhsmGRSkRgWNfkDr70S,2002,0.278,0.788,7,-8.439,1,0.0434,4.15e-06,0.967,0.0681,0.542,92.997
8562,Sk8er Boi,00Mb3DuaIH1kjrwOku9CGU,2002,0.487,0.9,0,-4.417,1,0.0482,6.79e-05,0.0,0.358,0.484,149.937
8563,Girl All the Bad Guys Want,1lfaObhOUYMHy4T3vux3qT,2002,0.639,0.837,7,-4.743,1,0.0493,0.00376,0.0,0.331,0.899,131.99
8564,Rock Your Body,1AWQoqb9bSvzTjaLralEkT,2002,0.892,0.714,4,-6.055,0,0.141,0.201,0.000234,0.0521,0.817,100.972
8565,Castlevania III (the Beginning),7GlixhQpXo76vgALqoJ3L5,2002,0.161,0.693,7,-8.539,0,0.0512,2.75e-06,0.863,0.232,0.484,109.784
8566,Drift Away,0RFgvrhkf9FiDRLA0BhzpZ,2002,0.583,0.66,11,-5.078,1,0.0377,0.181,0.0,0.0979,0.861,151.956
8567,The Bitch Song,7zDmY2QHuelJABpgelsbw2,2002,0.407,0.916,9,-5.307,1,0.0907,0.000104,3.64e-05,0.156,0.559,170.046
8568,Hot In Herre,04KTF78FFg8sOHC1BADqbY,2002,0.956,0.745,11,-4.753,0,0.12,0.206,0.0,0.0615,0.912,107.075
8569,Every Rose Has Its Thorn - Remastered 2003,3NIdC011vUm4yR8jsClEsB,2002,0.534,0.647,6,-5.556,1,0.0332,0.161,1.13e-05,0.372,0.286,140.168
8570,This Love,6ECp64rv50XVz93WvxXMGF,2002,0.712,0.862,5,-4.612,0,0.0378,0.0525,0.0,0.093,0.809,95.051
8571,Suckerpunch,2R2zGPoqpNp3lOfI03RrWV,2002,0.503,0.923,9,-4.172,1,0.0444,0.00013,4.71e-06,0.0827,0.824,159.019
8572,Complicated,5xEM5hIgJ1jjgcEBfpkt2F,2002,0.585,0.776,5,-5.898,1,0.0459,0.0572,7.74e-06,0.3,0.427,77.987
8573,Virgin State Of Mind,2tcCAty2pDlQWeb8TEeS6R,2002,0.499,0.581,8,-7.744,0,0.0283,0.0651,0.00559,0.389,0.221,145.038
8574,She Will Be Loved - Radio Mix,4llK75pXNWZz6KAho2Gp16,2002,0.651,0.663,0,-5.569,0,0.0281,0.228,0.0,0.0994,0.465,102.0
8575,Light Years,1dAseFYuF6djMDf4GgWj5p,2002,0.377,0.74,7,-6.144,1,0.0347,0.024,0.11,0.129,0.744,204.586
8576,Dilemma,0ARK753YaiJbpLUk7z5yIM,2002,0.727,0.552,2,-8.074,0,0.14,0.227,0.000164,0.198,0.607,168.189
8577,Emily,58X2UhCZQxHOWaBMNRNJv7,2002,0.463,0.886,9,-4.53,1,0.0496,0.000828,0.0,0.119,0.663,161.927
8578,"Courtesy Of The Red, White And Blue (The Angry American)",0M7mWKqwTIaVjYyxfZmtTa,2002,0.424,0.661,2,-5.547,1,0.0425,0.521,1.62e-06,0.0719,0.384,111.762
8579,Life After Lisa,1gtadwEKHcGTuFEMMxgkJd,2002,0.668,0.834,11,-4.379,1,0.0314,0.000742,9.57e-06,0.173,0.854,130.321
8580,The Red,1gyee1JuFFiP476LQpRMYU,2002,0.509,0.843,1,-3.318,0,0.0488,0.000671,0.000803,0.348,0.332,140.055
8581,The Year 2003 Minus 25,49B8eOkcPeuTndKzJg2Y8K,2002,0.551,0.534,9,-7.997,1,0.0287,0.69,1.65e-05,0.262,0.458,114.721
8582,Like a Stone,3YuaBvuZqcwN3CEAyyoaei,2002,0.614,0.568,7,-5.477,0,0.0276,0.00797,0.0,0.0997,0.516,107.849
8583,20 Years (That's a Lot of Beers),2lq7sC4GEvtz8po0WeMEQw,2002,0.629,0.559,0,-8.34,1,0.0321,0.501,0.0,0.26,0.499,114.969
8584,Here Without You,3NLrRZoMF0Lx6zTlYqeIo4,2002,0.557,0.533,10,-6.817,0,0.0252,0.0492,0.0,0.205,0.233,143.994
8585,The Year Is 2003,6EnK6UKK3SQJYTj7HAyYm3,2002,0.804,0.509,9,-11.832,0,0.0435,0.0897,0.861,0.0808,0.732,130.011
8586,All The Things She Said,4bJygwUKrRgq1stlNXcgMg,2002,0.603,0.834,5,-5.766,0,0.0417,0.0411,0.00609,0.105,0.376,89.957
8587,Ballad Of The Last Five Years - 2003 Remastered,3sFnl006IiPLSkEbDB8itt,2002,0.597,0.517,9,-12.61,1,0.0292,0.405,0.0011,0.121,0.555,124.417
8588,Get Low,0r2Bul2NuCViraT2zX1l5j,2002,0.521,0.625,1,-7.47,1,0.067,0.0301,0.0,0.121,0.136,101.019
8589,Last Rock Show,7dlUNrNAcBsyBHMwfY7gvA,2002,0.495,0.965,0,-4.717,1,0.0578,3.72e-05,0.000188,0.304,0.43,101.069
8590,Hurt,28cnXtME493VX9NOw9cIUh,2002,0.534,0.392,9,-7.636,0,0.0267,0.649,0.000227,0.0948,0.163,90.379
8591,Koprolalie,4es4NOPlk0gExlzaT15CBr,2002,0.575,0.899,7,-7.077,1,0.0319,0.0218,0.348,0.116,0.719,139.983
8592,Seventeen,106R0orU4XC4tFbugFfRzT,2002,0.642,0.794,8,-7.908,1,0.0309,6.98e-05,0.348,0.146,0.785,119.55
8593,Bis das Blut gefriert,4tbDak1goesgKYowBFSQHr,2002,0.528,0.996,6,-5.268,0,0.0615,5.69e-05,0.0175,0.386,0.208,139.992
8594,Foolish,6zMUIb4uce1CzpbjR3vMdN,2002,0.665,0.695,0,-5.763,1,0.0532,0.347,0.0,0.106,0.707,90.119
8595,Save the Last Dance for Me - 2003 Remaster,1kPFFTZge6OhqkZF77KY4Q,2002,0.596,0.366,5,-10.104,1,0.0254,0.462,5.27e-05,0.0874,0.543,107.057
8596,Beer For My Horses,7E2DqvnVtbIrFrL5X6YH9Q,2002,0.717,0.85,10,-5.329,1,0.0473,0.368,0.0,0.0495,0.805,119.005
8597,The Year Is 2003 (Oscillian Remix),2f9TDmLw8MP06Gei1GiHju,2002,0.537,0.856,7,-8.412,1,0.0365,0.0403,0.94,0.085,0.181,102.057
8598,Clocks,0BCPKOYdS2jbQ8iyB56Zns,2002,0.577,0.749,5,-7.215,0,0.0279,0.599,0.0115,0.183,0.255,130.97
8599,You and Me,6zbPbdbG6a1GEhYwI8KRG0,2002,0.512,0.813,0,-4.481,1,0.0261,0.000534,4.34e-05,0.0894,0.441,90.538
8600,When I'm Gone,3WbphvawbMZ8FyqDxYGdSQ,2002,0.53,0.768,7,-5.611,1,0.0284,0.00385,0.0,0.103,0.374,148.095
8601,Belgium,33Iif7YC2IYvTHPfdlyC7m,2002,0.494,0.917,7,-4.672,1,0.0559,0.00113,0.0,0.204,0.803,167.943
8602,A Thousand Miles,4w1lzcaoZ1IC2K5TwjalRP,2002,0.56,0.825,11,-3.862,1,0.0379,0.323,0.0,0.161,0.268,94.931
8603,You Never Can Tell (C'est la Vie) - 2003 Remaster,2BI3Moh2LRbn82yhoV8J2b,2002,0.7,0.728,10,-8.012,1,0.0294,0.0379,0.0244,0.125,0.915,140.836
8604,Cute Without The 'E' (Cut From The Team) - Remastered,6OyKBwLzq4h15XmxeWf5n4,2002,0.398,0.89,1,-2.248,0,0.0473,0.0252,0.0,0.0472,0.572,95.095
8605,Cody,5GcdSVm9Yq1lOFhVcBZdet,2002,0.304,0.94,2,-5.198,1,0.0787,0.00101,1.76e-06,0.25,0.83,168.093
8606,Work It,3jagJCUbdqhDSPuxP8cAqF,2002,0.884,0.677,1,-5.603,1,0.283,0.0778,0.0,0.0732,0.584,101.868
8607,2113,4cNq5YYWIe7GLD17eTcHHe,2002,0.487,0.874,9,-4.425,1,0.046,0.000242,1.56e-06,0.0931,0.717,163.057
8608,She Will Be Loved,7sapKrjDij2fpDVj0GxP66,2002,0.706,0.713,0,-5.512,0,0.0301,0.0596,0.0,0.132,0.544,102.037
8609,Beneath Still Waters - 2003 Remaster,74xTZxxtCvULJtAlwlOUBc,2002,0.48,0.347,2,-9.823,1,0.0276,0.694,0.000661,0.122,0.294,73.647
8610,"Swing, Swing",003FTlCpBTM4eSqYSWPv4H,2002,0.553,0.717,7,-5.857,1,0.0318,6.48e-05,0.128,0.0385,0.318,127.947
8611,Scope,6LxaHxHXlahsSyGROh62zQ,2002,0.605,0.916,4,-4.384,1,0.0391,0.0019,0.0,0.27,0.717,125.681
8612,Superman,4woTEX1wYOTGDqNXuavlRC,2002,0.802,0.755,4,-3.138,0,0.0564,0.0215,0.0,0.295,0.58,130.027
8613,To Daddy - 2003 Remaster,5vP5MTuuKZYNNLNpcR3Ylg,2002,0.607,0.308,8,-13.003,1,0.047,0.775,0.0,0.102,0.346,80.726
8614,All My Life,6tsojOQ5wHaIjKqIryLZK6,2002,0.577,0.604,5,-5.703,1,0.0495,0.000218,0.000579,0.477,0.637,167.719
8615,Dance with You,4RUypgnS4gcvyFmqCibjgc,2002,0.536,0.893,0,-5.222,1,0.0598,0.000538,2.5e-05,0.211,0.841,154.099
8616,Cry Me a River,7Lf7oSEVdzZqTA0kEDSlS5,2002,0.624,0.654,8,-6.582,0,0.183,0.577,0.0,0.104,0.564,73.898
8617,Pictures He Drew,3wuAIE4zNBmJazGrZifAX5,2002,0.597,0.894,9,-4.896,1,0.0344,0.000493,0.0,0.119,0.7,133.531
8618,Landslide,5hviCr3lgg6LY6noG6DPKs,2002,0.571,0.438,2,-7.007,1,0.0279,0.534,1.56e-05,0.187,0.444,145.948
8619,Koolaid,33vr6Sl8518WtTaecvna5I,2002,0.43,0.944,11,-4.839,0,0.0567,0.000301,5.95e-06,0.129,0.836,168.015
8620,No One Knows,6NvRxjfYkkT2SpirAlmsjH,2002,0.507,0.588,0,-4.881,1,0.0641,0.0359,0.000129,0.373,0.637,170.889
8621,Big Orgus - Original 2003,2Es7MTbQ5pFHk4nRW0ZbTF,2002,0.836,0.81,9,-9.795,0,0.0936,0.0137,0.625,0.27,0.4,139.653
8622,Show Me How to Live,1Qdnvn4XlmZANCVy3XjrQo,2002,0.433,0.854,9,-3.868,1,0.0483,0.000336,0.000177,0.162,0.368,89.4
8623,Thirteen,0xYVdBQkcp80hhFvEMJ9Xu,2002,0.531,0.945,7,-5.011,1,0.0557,1.24e-05,4.29e-05,0.0439,0.755,107.044
